Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,country,year,gdp_pc_lag1,rtfpna,"Mortality rate, infant (per 1,000 live births)",fe_etfra,gdppc,pop,v2x_regime,hc,Population growth rate - Sex: all - Age: all - Variant: estimates,v2x_corr,v2x_execorr,v2x_pubcorr,export_share,Gross capital formation (% of GDP),General government final consumption expenditure (% of GDP),Tax revenue (% of GDP),log_gdppc
7866.0,7866.0,7704.0,9664.0,ISR,1974,15374.0,0.8498446941375732,22.2,0.5255329608917236,15980.0,3285.761,3.0,2.723447561264038,2.387,0.147,0.167,0.193,0.2511343300019273,34.7064365478274,37.9965601467405,29.1161380434793,9.679093219320265
7867.0,7867.0,7705.0,9665.0,ISR,1975,15980.0,0.8464035391807556,21.1,0.5255329608917236,16176.0,3354.242,3.0,2.753305435180664,2.377,0.225,0.167,0.193,0.2444386226979261,34.7545585944625,41.187146236872,28.9105062580199,9.691283941260252
7868.0,7868.0,7706.0,9666.0,ISR,1976,16176.0,0.8207522630691528,19.9,0.5255329608917236,16053.0,3423.635,3.0,2.785604238510132,2.398,0.225,0.167,0.193,0.298769030179852,29.1733393368482,37.837601771476,32.1188752097416,9.683651026979414
7869.0,7869.0,7707.0,9667.0,ISR,1977,16053.0,0.7973873615264893,18.6,0.5255329608917236,15721.0,3495.918,3.0,2.818281650543213,2.334,0.154,0.167,0.193,0.3475351691886566,26.7347841811096,34.5728247799967,33.4116335801615,9.662752677191515
7870.0,7870.0,7708.0,9668.0,ISR,1978,15721.0,0.7993144392967224,17.4,0.5255329608917236,16139.0,3569.78,3.0,2.851342916488647,2.257,0.142,0.12,0.193,0.345683038953899,29.2767015662636,36.0359309630604,31.5696554914307,9.688993982035823
7871.0,7871.0,7709.0,9669.0,ISR,1979,16139.0,0.8166820406913757,16.4,0.5255329608917236,16761.0,3653.48,3.0,2.884791612625122,2.214,0.142,0.12,0.193,0.346164958486664,30.2011419853414,33.5483718275455,35.9137239940502,9.726810038127258
7872.0,7872.0,7710.0,9670.0,ISR,1980,16761.0,0.8188914060592651,15.5,0.5255329608917236,17508.0,3737.473,3.0,2.918632984161377,2.176,0.142,0.12,0.193,0.3640034934039018,26.3342371230746,36.2048468917844,34.1271082428797,9.770413198310786
7873.0,7873.0,7711.0,9671.0,ISR,1981,17508.0,0.8456575274467468,14.7,0.5255329608917236,18103.0,3801.338,3.0,2.93775486946106,2.109,0.142,0.12,0.193,0.3576097576349712,24.8199643850897,37.5350485562843,32.6964901184032,9.803832949375943
7874.0,7874.0,7712.0,9672.0,ISR,1982,18103.0,0.8454892635345459,14.1,0.5255329608917236,18155.0,3858.421,3.0,2.957001924514771,2.127,0.142,0.12,0.193,0.3693981358561227,27.0458673380228,33.6699737447156,37.0795788750341,9.806701283848437
7875.0,7875.0,7713.0,9673.0,ISR,1983,18155.0,0.8418061137199402,13.4,0.5255329608917236,18468.0,3926.893,3.0,2.976375341415405,1.752,0.142,0.12,0.193,0.3475078400827205,27.5323026908876,30.9752223237797,37.0620973055973,9.82379478362688
7876.0,7876.0,7714.0,9674.0,ISR,1984,18468.0,0.8281581401824951,12.8,0.5255329608917236,18305.0,3997.337,3.0,2.995875358581543,1.954,0.142,0.12,0.193,0.3721627491303262,25.7288130980917,33.736109859633,35.6004009579406,9.814929525554337
7877.0,7877.0,7715.0,9675.0,ISR,1985,18305.0,0.8566664457321167,12.2,0.5255329608917236,18605.0,4068.47,3.0,3.015503406524658,1.569,0.116,0.12,0.093,0.385826916587416,21.8328138674147,31.7672703095065,33.443111666243,9.831185640780722
7878.0,7878.0,7716.0,9676.0,ISR,1986,18605.0,0.8746421933174133,11.6,0.5255329608917236,19160.0,4139.683,3.0,3.041048526763916,1.506,0.116,0.12,0.093,0.3984484994184655,21.4319879944075,26.8493098739093,32.5223804455938,9.86058005152485
7879.0,7879.0,7717.0,9677.0,ISR,1987,19160.0,0.9110233187675476,11.0,0.5255329608917236,20196.0,4210.377,3.0,3.066810131072998,1.723,0.116,0.12,0.093,0.3699881881292895,21.8351598356967,29.3698050459422,29.9367185613175,9.913239843978806
7880.0,7880.0,7718.0,9678.0,ISR,1988,20196.0,0.9174225330352784,10.5,0.5255329608917236,20256.0,4282.043,3.0,3.092789649963379,1.576,0.116,0.12,0.093,0.3952821372176211,20.7395805609108,27.6689514201601,28.268450594268,9.916206324943902
7881.0,7881.0,7719.0,9679.0,ISR,1989,20256.0,0.8986810445785522,10.1,0.5255329608917236,20091.0,4355.345,3.0,3.118989706039429,1.837,0.116,0.12,0.093,0.4394728085187298,20.0284462003222,26.1978794449153,26.5109337708267,9.90802723257816
7882.0,7882.0,7720.0,9680.0,ISR,1990,20091.0,0.9356520771980286,9.6,0.5255329608917236,20829.0,4477.808,3.0,3.145411491394043,5.425,0.116,0.12,0.093,0.4390568597834157,22.4076159629045,26.7408541484626,25.5402891697639,9.944101525421383
7883.0,7883.0,7721.0,9681.0,ISR,1991,20829.0,0.9506741166114808,9.2,0.5255329608917236,20912.94059462437,4649.53,3.0,3.161450862884521,4.672,0.116,0.12,0.093,0.408186603611592,29.0190768445117,26.0742502429634,19.1399638784649,9.948123413554882
7884.0,7884.0,7722.0,9682.0,ISR,1992,20912.94059462437,0.9566232562065125,8.7,0.5255329608917236,21531.59614165348,4823.61,3.0,3.177572250366211,2.651,0.116,0.12,0.093,0.4079360369786217,28.7580516252425,24.7760315687357,25.3599904892229,9.977276723312002
7885.0,7885.0,7723.0,9683.0,ISR,1993,21531.59614165348,0.9317695498466492,8.1,0.5255329608917236,21484.9793858044,4999.96,3.0,3.193775653839111,2.481,0.116,0.12,0.093,0.4140159599544002,29.472681957864,24.8322834955944,25.6999865824019,9.975109336739443
7886.0,7886.0,7724.0,9684.0,ISR,1994,21484.9793858044,0.921469748020172,7.6,0.5255329608917236,22128.8046843923,5177.51,3.0,3.21006178855896,2.59,0.116,0.12,0.093,0.409266870638728,28.7778478864925,24.6087533080099,26.1532946109755,10.00463541822854
7887.0,7887.0,7725.0,9685.0,ISR,1995,22128.8046843923,0.9372091889381408,7.2,0.5255329608917236,23378.15952818054,5356.27,3.0,3.226430892944336,2.633,0.116,0.12,0.093,0.4026145312896943,28.9059485534975,25.8113487640052,25.7264777343865,10.05955751200364
7888.0,7888.0,7726.0,9686.0,ISR,1996,23378.15952818054,0.9261023998260498,6.8,0.5255329608917236,23979.99527498342,5494.09,3.0,3.24387788772583,2.703,0.116,0.12,0.093,0.4045214236557258,29.2288510112299,25.8370963127252,25.1648234699065,10.084975231541595
7889.0,7889.0,7727.0,9687.0,ISR,1997,23979.99527498342,0.921505093574524,6.4,0.5255329608917236,24226.73118771933,5635.49,3.0,3.26141881942749,2.571,0.116,0.12,0.093,0.4382327556947663,27.9980908339097,25.4297739268995,25.5649158029725,10.09521189706297
7890.0,7890.0,7728.0,9688.0,ISR,1998,24226.73118771933,0.9311651587486268,6.1,0.5255329608917236,24506.16073532343,5775.05,3.0,3.279054880142212,2.455,0.116,0.12,0.093,0.4603428647829225,26.3098951191508,24.9219883044944,24.7122735398622,10.106679823507037
7891.0,7891.0,7729.0,9689.0,ISR,1999,24506.16073532343,0.9245774149894714,5.8,0.5255329608917236,24644.20427303249,5927.17,3.0,3.296786069869995,2.855,0.116,0.12,0.093,0.4533983961637305,26.6308190899458,24.3856938859891,24.6614452362533,10.112297031056142
7892.0,7892.0,7730.0,9690.0,ISR,2000,24644.20427303249,0.9610053896903992,5.6,0.5255329608917236,26058.84058707257,6088.39,3.0,3.314613342285156,2.626,0.119,0.142,0.093,0.4644153931457628,25.7054135720842,23.1826154119071,26.2937081408298,10.168112359553763
7893.0,7893.0,7731.0,9691.0,ISR,2001,26058.84058707257,0.9522517919540404,5.4,0.5255329608917236,25427.31938236665,6236.09,3.0,3.325874805450439,2.19,0.119,0.142,0.093,0.4659008342141689,25.5112065105127,24.2247006937101,25.8332781210338,10.143579441234593
7894.0,7894.0,7732.0,9692.0,ISR,2002,25427.31938236665,0.9302678108215332,5.1,0.5255329608917236,24823.552894204,6365.65,3.0,3.3371741771698,1.853,0.119,0.142,0.093,0.471310899462788,24.1887720819014,25.2888846212308,24.8500452649404,10.119548194936527
7895.0,7895.0,7733.0,9693.0,ISR,2003,24823.552894204,0.9313008785247804,4.9,0.5255329608917236,24545.24504754574,6484.47,3.0,3.348512172698975,1.72,0.119,0.142,0.093,0.4777042643552174,22.8189221878312,24.6993612269659,24.118580255124,10.10827343004573
7896.0,7896.0,7734.0,9694.0,ISR,2004,24545.24504754574,0.964855432510376,4.7,0.5255329608917236,25210.87875613714,6602.96,3.0,3.359888792037964,1.704,0.119,0.142,0.093,0.4837926534733796,22.7469810591964,23.544843311633,24.0297198251478,10.135030877017424
7897.0,7897.0,7735.0,9695.0,ISR,2005,25210.87875613714,0.9756532311439514,4.5,0.5255329608917236,25686.40570176758,6723.3,3.0,3.371303796768188,1.687,0.119,0.142,0.093,0.4861041224474859,23.6701125407691,23.014557087358,24.4930273423177,10.15371716991336
7898.0,7898.0,7736.0,9696.0,ISR,2006,25686.40570176758,0.999933123588562,4.3,0.5255329608917236,26571.25544327105,6846.15,3.0,3.404242753982544,1.726,0.122,0.152,0.093,0.4930340433982441,23.5973079641713,22.525465236518,25.2776912500206,10.187585288042978
7899.0,7899.0,7737.0,9697.0,ISR,2007,26571.25544327105,1.006466388702393,4.1,0.5255329608917236,27624.88310216695,6971.86,3.0,3.437503337860107,1.705,0.122,0.152,0.093,0.4884381723832426,24.4314394857535,21.8374413329032,25.2144493895456,10.226472207215334
7900.0,7900.0,7738.0,9698.0,ISR,2008,27624.88310216695,0.995974600315094,3.9,0.5255329608917236,27857.61866769685,7099.88,3.0,3.471088886260986,1.717,0.103,0.152,0.093,0.484839666284449,23.2287706528845,21.8125701385229,23.2083038042074,10.234861768723563
7901.0,7901.0,7739.0,9699.0,ISR,2009,27857.61866769685,0.975351631641388,3.8,0.5255329608917236,27644.69749458088,7226.38,3.0,3.505002737045288,1.739,0.103,0.152,0.093,0.5017860185670199,21.1617869838312,22.0061542056173,21.2463629188986,10.227189216211924
7902.0,7902.0,7740.0,9700.0,ISR,2010,27644.69749458088,0.9946092963218688,3.7,0.5255329608917236,28575.53146322098,7360.41,3.0,3.539247989654541,1.853,0.108,0.17,0.093,0.4966683416359092,21.5383508792439,21.8954473452812,21.9636729118369,10.260306087377927
7903.0,7903.0,7741.0,9701.0,ISR,2011,28575.53146322098,1.006279230117798,3.5,0.5255329608917236,29370.0,7497.8,3.0,3.575046062469482,1.775,0.108,0.17,0.093,0.4777160179038923,23.4471273552999,21.7733543239687,22.1945785401603,10.287729024192666
7904.0,7904.0,7742.0,9702.0,ISR,2012,29370.0,0.9947419762611388,3.4,0.5255329608917236,29580.83529937477,7637.02,3.0,3.611627578735352,1.852,0.108,0.17,0.093,0.463574419635128,23.914364095377,22.0038394447968,21.6046030122696,10.29488197451973
7905.0,7905.0,7743.0,9703.0,ISR,2013,29580.83529937477,1.005425691604614,3.3,0.5255329608917236,30316.60157434319,7780.74,3.0,3.649014234542846,1.837,0.108,0.17,0.093,0.4808093499853771,22.3351826403335,22.0526120672646,22.5019265373829,10.319450748195365
7906.0,7906.0,7744.0,9704.0,ISR,2014,30316.60157434319,1.013166427612305,3.2,0.5255329608917236,30906.14822545024,7931.43,3.0,3.687227964401245,1.941,0.108,0.17,0.093,0.4882458775073232,22.8773413865491,21.9318746180128,22.8049632844654,10.338710414791013
7907.0,7907.0,7745.0,9705.0,ISR,2015,30906.14822545024,1.005505204200745,3.1,0.5255329608917236,31050.40794692868,8090.84,3.0,3.726292371749878,1.964,0.108,0.17,0.093,0.5157577660318888,22.0950032219134,21.9177306694707,23.0629083317954,10.343367225662714
7908.0,7908.0,7746.0,9706.0,ISR,2016,31050.40794692868,1.001490592956543,3.1,0.5255329608917236,31822.87480265819,8251.43,3.0,3.766230583190918,1.9,0.11,0.2,0.093,0.4777652565181793,23.0646486702564,21.9138156537504,23.0538456631546,10.367940643588915
7909.0,7909.0,7747.0,9707.0,ISR,2017,31822.87480265819,1.0,3.0,0.5255329608917236,32549.81845035535,8412.1,3.0,3.807067632675171,1.765,0.112,0.203,0.093,0.464857634362629,23.1765981056332,22.0647725999189,24.2277625153748,10.390527070059113
7910.0,7910.0,7748.0,9708.0,ISR,2018,32549.81845035535,1.001976728439331,2.9,0.5255329608917236,33227.12511661866,8576.02,3.0,3.848828554153442,1.751,0.117,0.203,0.093,0.4419440284776343,24.1309941879779,22.3715311976857,22.7192742360322,10.411121842909028
7911.0,7911.0,7749.0,9709.0,ISR,2019,33227.12511661866,1.008397579193115,2.9,0.5255329608917236,33951.89025175299,8741.76,3.0,3.891540050506592,1.685,0.123,0.24,0.079,0.4310054011242913,23.8648600543139,22.1367419361983,22.2161560008058,10.432699808955403
7912.0,7912.0,7750.0,9710.0,ISR,2020,33951.89025175299,,2.8,0.5255329608917236,32730.94254137353,8899.46,3.0,,1.59,0.123,0.24,0.078,0.4111133394813976,24.6898161307496,23.3727199721885,22.0388122147212,10.3960761645561
7913.0,7913.0,7751.0,9711.0,ISR,2021,32730.94254137353,,2.8,0.5255329608917236,34969.01406308376,9047.25,3.0,,1.623,0.1,0.155,0.078,0.3951975552942089,25.8836407282582,22.1207775122752,24.5642567350107,10.462217635867683
7914.0,7914.0,7752.0,9712.0,ISR,2022,34969.01406308376,,2.7,0.5255329608917236,36648.91695538968,9187.79,3.0,,1.926,0.118,0.245,0.056,0.4024037168018861,27.2821521718091,20.8858862559158,25.0017225368282,10.509139155865597
7936.0,7936.0,7774.0,9734.0,ITA,1970,15248.0,1.044934511184692,29.6,0.0395999550819397,15492.0,53661.1,3.0,2.064095735549927,0.593,0.19,0.105,0.162,0.4688827988753248,26.7016664925425,14.9998856585982,,9.648079040634643
7937.0,7937.0,7775.0,9735.0,ITA,1971,15492.0,1.038052558898926,28.2,0.0395999550819397,15683.0,54005.5,3.0,2.085773468017578,0.593,0.19,0.105,0.162,0.4860760801816262,24.4717523440514,16.3974871102027,,9.660332602134424
7938.0,7938.0,7776.0,9736.0,ITA,1972,15683.0,1.044343829154968,26.4,0.0395999550819397,16035.0,54365.564,3.0,2.107678890228271,0.742,0.19,0.105,0.162,0.4901932777332519,23.5488139464692,16.9776256053041,,9.682529112127256
7939.0,7939.0,7777.0,9737.0,ITA,1973,16035.0,1.0757976770401,24.4,0.0395999550819397,16950.0,54796.843,3.0,2.129814386367798,0.67,0.19,0.105,0.162,0.4439063309211539,27.0639960069819,16.298256245534,12.5217463831364,9.738023112808596
7940.0,7940.0,7778.0,9738.0,ITA,1974,16950.0,1.099152684211731,22.4,0.0395999550819397,17607.0,55226.259,3.0,2.152182340621948,0.686,0.19,0.105,0.162,0.425806162991296,30.5672925269583,15.4855053366431,13.4671317145917,9.776051829226445
7941.0,7941.0,7779.0,9739.0,ITA,1975,17607.0,1.052910566329956,20.5,0.0395999550819397,17123.0,55571.894,3.0,2.174785137176514,0.569,0.19,0.105,0.162,0.4755320994755171,24.4133501687542,15.9287473890438,12.6845882359329,9.748177867988971
7942.0,7942.0,7780.0,9740.0,ITA,1976,17123.0,1.092976450920105,18.8,0.0395999550819397,18147.0,55838.536,3.0,2.197625637054443,0.492,0.19,0.105,0.162,0.4616119961117283,27.3091719839223,15.3498446714331,14.0410227581286,9.806260536775024
7943.0,7943.0,7781.0,9741.0,ITA,1977,18147.0,1.102342247962952,17.3,0.0395999550819397,18599.0,56059.245,3.0,2.22070574760437,0.426,0.19,0.105,0.162,0.4849465416717975,25.0956915578947,15.6471794771373,14.8751564599166,9.830863094815127
7944.0,7944.0,7782.0,9742.0,ITA,1978,18599.0,1.111141920089722,16.1,0.0395999550819397,19230.0,56240.143,3.0,2.244028091430664,0.378,0.19,0.105,0.162,0.4981817535186848,24.5266757168443,16.2268589709841,15.5860591681051,9.864226838582825
7945.0,7945.0,7783.0,9743.0,ITA,1979,19230.0,1.140693306922913,15.1,0.0395999550819397,20275.0,56367.71,3.0,2.267595529556274,0.312,0.19,0.105,0.162,0.481012017103313,25.0745061553822,16.3052513837246,15.7435641128121,9.917143878983614
7946.0,7946.0,7784.0,9744.0,ITA,1980,20275.0,1.136345863342285,14.2,0.0395999550819397,20959.0,56451.247,3.0,2.291410684585571,0.681,0.302,0.16,0.199,0.4382922275719761,27.4836291074152,16.5116572843463,17.3283132693152,9.95032342737316
7947.0,7947.0,7785.0,9745.0,ITA,1981,20959.0,1.11665403842926,13.4,0.0395999550819397,21041.0,56502.489,3.0,2.316392183303833,0.151,0.302,0.16,0.199,0.4523168822549112,25.353792657669,17.8264926680474,17.7434444136809,9.954228194239311
7948.0,7948.0,7786.0,9746.0,ITA,1982,21041.0,1.092227339744568,12.6,0.0395999550819397,21123.0,56535.636,3.0,2.341646194458008,0.105,0.302,0.16,0.199,0.4598897216354574,24.3690987253303,17.9000893197021,19.3437090497929,9.958117773187244
7949.0,7949.0,7787.0,9747.0,ITA,1983,21123.0,1.081166386604309,11.9,0.0395999550819397,21345.0,56630.129,3.0,2.367175340652466,0.06,0.302,0.16,0.199,0.4748759201837591,22.8433121062117,18.296529236693,21.0797519723819,9.968572799192062
7950.0,7950.0,7788.0,9748.0,ITA,1984,21345.0,1.097693085670471,11.2,0.0395999550819397,21868.0,56696.963,3.0,2.392982959747314,0.095,0.34,0.16,0.199,0.4651829920411735,23.9352377367696,18.0932996271297,20.9076465769338,9.99277966001489
7951.0,7951.0,7789.0,9749.0,ITA,1985,21868.0,1.102855443954468,10.5,0.0395999550819397,22469.0,56731.215,3.0,2.419071912765503,0.064,0.34,0.16,0.199,0.4644893858442238,23.7906140617664,18.241254507,20.3492079288755,10.019891860406231
7952.0,7952.0,7790.0,9750.0,ITA,1986,22469.0,1.103361487388611,9.9,0.0395999550819397,23106.0,56733.833,3.0,2.44544529914856,0.009,0.34,0.16,0.199,0.4945054889464794,22.3297672412374,17.9365821012998,22.1253960450252,10.047847603042964
7953.0,7953.0,7791.0,9751.0,ITA,1987,23106.0,1.108733057975769,9.5,0.0395999550819397,23824.0,56729.703,3.0,2.472105979919434,0.048,0.34,0.16,0.199,0.4817671515689588,22.7202896505285,18.6630716960339,21.4429170554543,10.07844875492379
7954.0,7954.0,7792.0,9752.0,ITA,1988,23824.0,1.120616793632507,9.0,0.0395999550819397,24743.0,56734.027,3.0,2.49905776977539,0.082,0.34,0.16,0.199,0.4807682710088905,23.1829569597943,19.0578201244096,23.1869646681084,10.116297899710545
7955.0,7955.0,7793.0,9753.0,ITA,1989,24743.0,1.133617758750916,8.7,0.0395999550819397,25454.0,56737.529,3.0,2.526303052902222,0.087,0.347,0.16,0.232,0.4786942733752312,22.9260234968629,18.8678787005744,23.8926058636591,10.144628180551992
7956.0,7956.0,7794.0,9754.0,ITA,1990,25454.0,1.128170609474182,8.4,0.0395999550819397,26003.0,56742.886,3.0,2.553845405578613,0.105,0.347,0.16,0.232,0.4836773760154335,23.1619903483889,19.5579653563318,24.1221330622167,10.165967194962711
7957.0,7957.0,7795.0,9755.0,ITA,1991,26003.0,1.115748167037964,8.1,0.0395999550819397,26570.36300367689,56799.21,3.0,2.576648712158203,0.049,0.347,0.16,0.232,0.4811933396246067,22.7927997758163,19.6461478060239,24.7514761679175,10.187551700823757
7958.0,7958.0,7796.0,9756.0,ITA,1992,26570.36300367689,1.109423398971558,7.7,0.0395999550819397,26960.61084348331,56820.82,3.0,2.597617864608765,0.125,0.338,0.113,0.232,0.4870678694979665,22.1446366084139,19.4854992736461,25.4391730902623,10.202132222168801
7959.0,7959.0,7797.0,9757.0,ITA,1993,26960.61084348331,1.104913234710693,7.3,0.0395999550819397,26902.39822312495,56855.53,3.0,2.618757963180542,0.035,0.265,0.088,0.232,0.5326156816690784,19.5826008577128,19.3378408862545,26.2145186977532,10.199970714892034
7960.0,7960.0,7798.0,9758.0,ITA,1994,26902.39822312495,1.126235485076904,6.8,0.0395999550819397,27668.25799710134,56867.14,3.0,2.640069723129272,0.833,0.283,0.157,0.232,0.5307438061806893,19.5160307409463,18.6489669191549,25.0362996791444,10.228041114424048
7961.0,7961.0,7799.0,9759.0,ITA,1995,27668.25799710134,1.142085433006287,6.4,0.0395999550819397,28666.35229534556,56868.04,3.0,2.661555290222168,-0.892,0.283,0.157,0.232,0.5308164562403054,20.5784047565276,17.394685967757,24.3070085648874,10.263479320065969
7962.0,7962.0,7800.0,9760.0,ITA,1996,28666.35229534556,1.134673118591309,6.0,0.0395999550819397,29231.2756037388,56884.04,3.0,2.683215379714966,0.052,0.248,0.086,0.159,0.5476167944212558,19.8311918143473,17.5849972712837,24.2472073845421,10.282994497376787
7963.0,7963.0,7801.0,9761.0,ITA,1997,29231.2756037388,1.141196012496948,5.6,0.0395999550819397,29960.69977713035,56914.16,3.0,2.705052137374878,0.043,0.248,0.086,0.159,0.5335854299741234,20.0130655736926,17.6387071181991,25.7112738331661,10.307641794405459
7964.0,7964.0,7802.0,9762.0,ITA,1998,29960.69977713035,1.135660886764526,5.3,0.0395999550819397,30649.62911641646,56930.46,3.0,2.727066278457642,0.047,0.248,0.086,0.159,0.5291265965308367,20.2331937912659,17.4915934783477,24.5925369294623,10.33037584068483
7965.0,7965.0,7803.0,9763.0,ITA,1999,30649.62911641646,1.131534576416016,5.0,0.0395999550819397,31340.48140666396,56940.07,3.0,2.74925971031189,0.042,0.248,0.086,0.159,0.5163398345326594,20.7048925408414,17.5114477121433,24.9421319541757,10.352665876566252
7966.0,7966.0,7804.0,9764.0,ITA,2000,31340.48140666396,1.148947596549988,4.7,0.0395999550819397,32716.98005078948,56965.88,3.0,2.771633625030518,0.067,0.254,0.086,0.191,0.5009139241616123,21.3236101039876,17.6899799974967,23.7479315027136,10.395649489720814
7967.0,7967.0,7805.0,9765.0,ITA,2001,32716.98005078948,1.143652081489563,4.5,0.0395999550819397,33511.43329684468,57003.59,3.0,2.793356895446777,0.05,0.272,0.161,0.191,0.5075214109105717,21.3054469235642,18.3367541043712,23.325203414184,10.419641952029265
7968.0,7968.0,7806.0,9766.0,ITA,2002,33511.43329684468,1.120112895965576,4.3,0.0395999550819397,33780.05399122097,57113.64,3.0,2.815250396728516,0.351,0.272,0.161,0.191,0.5067248506604531,22.0519500121835,18.4739860052468,22.802206942667,10.427625788679666
7969.0,7969.0,7807.0,9767.0,ITA,2003,33780.05399122097,1.100121140480042,4.1,0.0395999550819397,33917.79936684082,57423.17,3.0,2.837315559387207,0.757,0.272,0.161,0.191,0.5007778524296896,21.5802501954429,18.9117941725871,22.6869498480048,10.43169521064441
7970.0,7970.0,7808.0,9768.0,ITA,2004,33917.79936684082,1.097217202186584,3.9,0.0395999550819397,34472.12756983194,57852.35,3.0,2.859553575515747,0.752,0.272,0.161,0.191,0.4978972800270235,21.6420048852847,19.0931359128263,22.1387880327404,10.447906379968565
7971.0,7971.0,7809.0,9769.0,ITA,2005,34472.12756983194,1.088714957237244,3.8,0.0395999550819397,34872.12660694891,58190.99,3.0,2.88196587562561,0.425,0.272,0.161,0.191,0.4911149115587123,21.5260216463093,19.5433431498437,21.8789864216762,10.459443124530727
7972.0,7972.0,7810.0,9770.0,ITA,2006,34872.12660694891,1.081269145011902,3.7,0.0395999550819397,35713.80418293189,58424.29,3.0,2.904553890228271,0.376,0.236,0.061,0.175,0.484355421788896,22.3603695757618,19.3941241808101,23.2429207619484,10.483292564820268
7973.0,7973.0,7811.0,9771.0,ITA,2007,35713.80418293189,1.074946522712708,3.6,0.0395999550819397,36310.7349426204,58780.74,3.0,2.927319049835205,0.825,0.236,0.061,0.175,0.4932825181169646,22.6200727686655,18.9469848114449,23.691778053412,10.499868704980747
7974.0,7974.0,7812.0,9772.0,ITA,2008,36310.7349426204,1.056706190109253,3.5,0.0395999550819397,35942.93934612822,59235.93,3.0,2.950262546539306,0.702,0.277,0.175,0.192,0.4899145072170635,22.0387757321995,19.4883090708703,23.4579053302791,10.489687941804936
7975.0,7975.0,7813.0,9773.0,ITA,2009,35942.93934612822,1.012433767318726,3.4,0.0395999550819397,34055.22557284515,59580.37,3.0,2.973385810852051,0.445,0.277,0.175,0.192,0.4936647078543522,19.7023773902113,20.5892052227792,23.8588080046118,10.435738767433989
7976.0,7976.0,7814.0,9774.0,ITA,2010,34055.22557284515,1.024453997612,3.4,0.0395999550819397,34765.93789539188,59844.38,3.0,2.996690273284912,0.422,0.241,0.147,0.174,0.4772056964265274,20.7969716146664,20.4683139046718,23.7379559387907,10.45639339031942
7977.0,7977.0,7815.0,9775.0,ITA,2011,34765.93789539188,1.023656725883484,3.3,0.0395999550819397,35151.0,60051.87,3.0,3.014239549636841,0.254,0.214,0.071,0.158,0.48231808527648,20.6773631014391,19.7131321083587,23.6907780327076,10.467408346336265
7978.0,7978.0,7816.0,9776.0,ITA,2012,35151.0,1.001514911651611,3.2,0.0395999550819397,34010.03518715312,60216.34,3.0,3.031891584396362,0.287,0.214,0.071,0.158,0.5049768548567435,17.9698064515339,19.7044703023489,24.9107338882362,10.434410912612677
7979.0,7979.0,7817.0,9777.0,ITA,2013,34010.03518715312,0.9982092380523682,3.1,0.0395999550819397,33317.24412503938,60336.79,3.0,3.049647331237793,0.117,0.199,0.094,0.186,0.518732773888733,17.0062223799047,19.7032469855095,25.1831182980011,10.413830383527621
7980.0,7980.0,7818.0,9778.0,ITA,2014,33317.24412503938,0.9986414909362792,3.1,0.0395999550819397,33310.70502999905,60345.89,3.0,3.067506790161133,-0.083,0.202,0.104,0.186,0.5263358588067067,17.0766736026264,19.437905453041,24.9693939747194,10.413634096679708
7981.0,7981.0,7819.0,9779.0,ITA,2015,33310.70502999905,0.9971305131912231,3.0,0.0395999550819397,33620.74085374743,60254.75,3.0,3.085470676422119,-0.21,0.202,0.104,0.186,0.5250556787163994,17.2813174853484,19.0193134916677,24.8391474255923,10.422898442821761
7982.0,7982.0,7820.0,9780.0,ITA,2016,33620.74085374743,0.9952175617218018,2.9,0.0395999550819397,34120.42217685893,60140.3,3.0,3.103539943695068,-0.111,0.209,0.09,0.186,0.5301096290834788,17.7118639941996,18.9253442826016,25.0831052252075,10.43765137482505
7983.0,7983.0,7821.0,9781.0,ITA,2017,34120.42217685893,1.0,2.8,0.0395999550819397,34754.7701679821,60027.36,3.0,3.12171483039856,-0.18,0.201,0.057,0.186,0.5266435229548504,18.1694222906025,18.7448158290116,24.697204288008,10.456072112593201
7984.0,7984.0,7822.0,9782.0,ITA,2018,34754.7701679821,0.9975009560585022,2.7,0.0395999550819397,35149.822737797,59902.2,3.0,3.139996528625488,-0.194,0.201,0.057,0.186,0.5194657763046775,18.6608716078644,18.8133907214108,24.2435864233351,10.467374854204673
7985.0,7985.0,7823.0,9783.0,ITA,2019,35149.822737797,0.992592751979828,2.6,0.0395999550819397,35407.24112871946,59754.04,3.0,3.158385038375854,-0.295,0.201,0.057,0.186,0.5283207715449918,18.3641315277239,18.5421071991348,24.6616145255819,10.474671629862769
7986.0,7986.0,7824.0,9784.0,ITA,2020,35407.24112871946,,2.5,0.0395999550819397,32385.32709510664,59463.72,3.0,,-0.429,0.181,0.065,0.186,0.5373512955955247,17.8986868297166,20.5680570300128,24.8458109789517,10.385460731770014
7987.0,7987.0,7825.0,9785.0,ITA,2021,32385.32709510664,,2.5,0.0395999550819397,34827.13496942706,59157.89,3.0,,-0.184,0.155,0.052,0.186,0.5180306823815813,22.0011382315208,19.1946040488087,24.8769150126615,10.458152102423654
7988.0,7988.0,7826.0,9786.0,ITA,2022,34827.13496942706,,2.4,0.0395999550819397,36224.29371800584,58966.21,3.0,,-0.186,0.155,0.052,0.186,0.484487576127037,24.5977298322393,18.7892572071706,24.6064132004012,10.497485269911326
